Location,Item Number,Qty On Hand
539658,STFR-415X122FAC,300
539658,STFR-415X122FAC,300
539658,STFR-415X122FAC,300
539658,STFR-415X122FAC,300
539658,STFR-415X122FAC,300
539658,STFR-415X122FAC,300
539658,STFR-415X122FAC,300
539658,STFR-415X122FAC,300
539658,STFR-415X122FAC,300
539658,STFR-415X122FAC,300
539658,WRG16HMAA,1000
539658,WRG16HMAA,8000
539658,WRG16HMAA,7500
539658,WRG16LBAA,6000
539658,WRG25LBAA,5000
539658,WRG25LBAA,5500
539658,WRG25LBAA,2000
539658,WRG25MAAA,1000
,,
547145,FR13CT18023A,4
547145,FRRP6430,50
547145,FRVP5648,220
,,
55AN7T,M1G4FJQZEEAA600R59,0
55AN7T,M1G4FJQZEEAA600R59,0
,,
569734,L001788840GKAAF,19
569734,L001788840GKAAF,20
569734,L001788840GKAAF,20
569734,L001788840GKAAF,1
569734,L001788840GKAAG,20
569734,L001788840GKAAG,16
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
,,
p 8056,,ventory Detai
16,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,17
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,18
569734,L001788840GKAAG,20
569734,L001788840GKAAG,18
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,30
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,3
569734,L001788840GKAAG,20
569734,L001788840GKAAG,30
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,18
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,19
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
569734,L001788840GKAAG,20
,,
572613,L001449870U52AA,9192
572613,L001797260NCPAA,700
572613,L001802493GKAAA,58000
572613,L002401087NCPAC,14000
572613,L002401088NCPAC,10000
572613,L002401090NCPAD,10000
572613,L003141998NCPAA,16800
572613,L003141999NCPAA,22600
572613,L003142000NCPAA,13200
572613,L003142001NCPAA,14400
572613,L003142003NCPAA,10000
,,
p 8056,,ventory Detai
17,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
572613,L003142004NCPAA,23400
572613,L003142005NCPAA,21000
572613,L0571668AA01,16000
572613,L0698200AA01,28800
572613,L0706490AA03,32000
572613,L0776538AA01,8000
,,
775062,41577X69-110D,106.34
775062,91577X92-309X,679.78
775062,91577X92-313N,1041.01
775062,91577X92-395A,90.3
775062,91577X92-645D,122.6
775062,91577X92-999K,96.85
775062,L001450016NCPAA,41465
775062,L001571668NCPAA,5000
775062,L001620557CAMAA,12.87
775062,L001620557E03AA,97.62
775062,L00162055906HAA,65
775062,L001637636NCPAA,1400
775062,L001649100NCPAA,13500
775062,L001676165NCPAA,6000
775062,L001676177NCPAA,6326
775062,L001676192NCPAA,6000
775062,L001676195NCPAA,12000
775062,L001676232NCPAA,1000
775062,L002818820NCPAB,2000
775062,L003142000NCPAA,9600
775062,L003142002NCPAA,15000
775062,L0549303AA01,39370.08
775062,L0620557AA0101F,511.81
775062,L0620557AA0102F,62
775062,L0620557AA0164D,123.13
775062,L0620557AA0173D,152.86
775062,L0620559AA0101F,94.6
775062,L0633654AA01,28208
775062,L0637636AA01,16900
775062,L0676232AA01,10500
775062,L0797260AA01,2000
775062,M15H63AWSB,173.5
775062,N03425756033,1085.8
775062,WYNGB3-119X,55.11
775062,WYNGB3-313N,487.47
775062,WYNGB3-645D,141.47
,,
ALAMPULL,L0018016184MWAE,30
,,
APC0101,L002316235NCPAB,500
APC0101,L002401087NCPAC,13000
APC0101,L002401088NCPAC,6000
APC0101,L002401089NCPAD,10000
APC0101,L002401090NCPAD,7000
APC0101,L002401091NCPAB,14000
,,
APC0102,L002316236NCPAA,6000
,,
p 8056,,ventory Detai
18,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
APC0102,L002316237NCPAA,15000
APC0102,L002316238NCPAA,14000
APC0102,L002316951NCPAC,80
APC0102,L002401092NCPAA,250
APC0102,L002481117NCPAA,2200
,,
APC0103,L00144987006HAA,1532
APC0103,L001449870U52AA,2314
,,
apc0104,L00180249345DAA,10000
APC0104,L001802493GKAAA,24000
APC0104,L0816049AA0109X,6000
APC0104,L0816049AA0145D,13000
apc0104,L0816049AA01GKA,13000
,,
APC0105,L0571635AA01,25000
APC0105,L0571636AA01,24000
APC0105,L0572828AA03,4500
APC0105,L0591424AA01,12000
APC0105,L0668944AA01,10500
,,
APC0106,L002890609NCPAA,33500
APC0106,L0571668AA01,13000
APC0106,L0592046AA01,10100
APC0106,L0676165AA01,16000
,,
APC0107,L002866833NCPAA,1350
APC0107,L002890610NCPAA,7201
APC0107,L0676192AA01,16000
APC0107,L0676195AA01,12800
,,
apc0108,1561-305SAA,3800
APC0108,1561-345SAA,11250
APC0108,2232B910F00MA,2150
apc0108,STFR-415X122FAC,5500
,,
APC0109,170480,250
APC0109,L002162447NCPAA,3024
APC0109,L0575410AA01,1000
APC0109,L0633654AA01,14000
,,
APC0110,190562,3000
APC0110,L0429142AA02,23100
APC0110,L0495624AA01,6480
APC0110,L0549303AA01,15743.392
APC0110,L0575409AA01,3100
,,
APC0111,L001434100NCPAA,15600
APC0111,L001518304NCPAA,33000
apc0111,L002312383NCPAC,9100
APC0111,L002479502NCPAA,15200
APC0111,L0430654AA01,40000
,,
APC0112,L002215045NCPAA,5000
,,
p 8056,,ventory Detai
19,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
APC0112,L002312377NCPAA,9200
APC0112,L002396469NCPAA,18200
APC0112,L002479499NCPAA,14400
,,
APC0113,255S5-184D,298
APC0113,L001466311NCPAA,13000
APC0113,L002215046NCPAA,14000
APC0113,L002316914NCPAA,20100
APC0113,L002316915NCPAA,10800
APC0113,L0449870AA0164D,1532
,,
APC0114,L001797262NCPAA,7756
APC0114,L002171015NCPAA,23000
,,
APC0115,L0592042AA01,24000
APC0115,L0592045AA04,45000
APC0115,L0597009AA02,35000
APC0115,L0682843AA01,1700
,,
APC0116,L001802491NCPAA,6000
APC0116,L001802492NCPAA,5000
APC0116,L0681545AA01,5600
APC0116,L0681546AA01,1500
APC0116,L0685445AA01,7800
,,
APC0117,L0649100AA01,33000
APC0117,L0649101AA01,8400
APC0117,L0676166AA01,11100
APC0117,L0676168AA01,17716
APC0117,L0676177AA01,30000
,,
APC0118,L002460234NCPAA,500
APC0118,L002798840NCPAB,2216
APC0118,L002798841NCPAB,2400
APC0118,L002806946NCPAA,4000
APC0118,L002806947NCPAA,2953
APC0118,L002907223NCPAA,1000
,,
APC0119,794-100SAA,4500
APC0119,L00180970209XAA,4000
APC0119,L001809702GKAAA,40000
APC0119,L001809702HXWAA,1000
APC0119,L002618822NCPAA,29000
,,
APC0120,WRG16HMAA,4000
APC0120,WRG16LBAA,0
APC0120,WRG25LBAA,0
APC0120,WRG25MAAA,4000
,,
APC0121,L0698200AA01,28800
,,
APC0122,5CC-CH-PLF8-645D,4596
APC0122,L001797262NCPAA,32000
APC0122,L0698195AA01,11700
,,
p 8056,,ventory Detai
20,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
,,
APC0123,L001797262NCPAA,32000
APC0123,L0698195AA01,19200
APC0123,L0724597AA01,24000
,,
APC0124,L002401087NCPAC,2000
APC0124,L002401089NCPAD,19000
APC0124,L002401090NCPAD,8000
APC0124,L0780891AA01,12000
,,
APC0126,L0429142AA02,24000
APC0126,L0571668AA01,16000
APC0126,STFR-415X122FAC,4500
,,
APC0127,L002401087NCPAC,16000
APC0127,L002401090NCPAD,8000
APC0127,L002479502NCPAA,3800
APC0127,L0676165AA01,8000
APC0127,L0806941AA01,4250
,,
APC0128,L001434100NCPAA,4400
APC0128,L002401092NCPAA,1750
APC0128,L002401093NCPAA,6500
APC0128,L002618780NCPAA,16200
APC0128,L0816049AA0109X,7000
,,
APC0129,L002316951NCPAC,2000
APC0129,L002866832NCPAA,5900
APC0129,N03425756033,375.6
,,
APC0130,41577X69-110D,223.1
APC0130,41577X69-110D,0
APC0130,WYNGB3-119X,103.3
APC0130,WYNGB3-119X,0
APC0130,WYNGB3-9936,572.3
APC0130,WYNGB3-9936,0
,,
APC0132,5CC-CH-PLF8-645D,6128
APC0132,L0449870AA0164D,766
APC0132,L0724597AA01,32000
,,
APC0133,L002316235NCPAB,2000
APC0133,L002401087NCPAC,10000
APC0133,L002401088NCPAC,13000
APC0133,L0575409AA01,2100
APC0133,L0575410AA01,11000
,,
APC0135,L001802493GKAAA,20000
APC0135,L0816049AA0109X,6000
APC0135,L0816049AA01GKA,22000
,,
APC0137,L002312377NCPAA,2800
APC0137,L002312379NCPAC,1500
APC0137,L0549303AA01,39370.08
,,
p 8056,,ventory Detai
21,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
APC0137,L0592046AA01,28200
,,
APC0139,41577X69-848,29.4
APC0139,91577X92-119X,294.9
APC0139,L00162055976CAA,55.86
APC0139,L002312378NCPAA,12600
APC0139,N03425756033,429.7
,,
APC0140,291577X33-848,48
APC0140,41577X69-110D,21.01
APC0140,41577X69-848,78.59
APC0140,91577X92-313N,159.3
APC0140,L00162055763JAA,31.5
APC0140,L001620557CAMAA,25.1
APC0140,L0620557AA01X07,138.3
APC0140,L0620559AA0101F,52.02
APC0140,M15H63AWSB,146
APC0140,N03425756033,352.46
APC0140,WYNGB3-167A,269.8
,,
APC0201,L0706492AA02,3500
APC0201,L0736066AA01,375
,,
APC0202,L002194708NCPAA,49500
APC0202,L0676258AA05,54600
APC0202,L0706490AA03,19000
APC0202,L0706491AA03,12000
APC0202,L0776538AA01,500
APC0202,L0780891AA01,2250
,,
APC0203,10686,30
APC0203,346803,11400
APC0203,5CC-DF6SLSEP,54000
APC0203,L0672525AA01,6488
,,
APC0204,25ZZ5,24000
APC0204,L0148229AA02,23000
APC0204,L0269501AA01,6000
APC0204,L0617164AA01,10000
APC0204,L0697064AA01,10000
APC0204,Q010000839,132975
APC0204,Q92K204G19,107975
APC0204,Q92K204G20,1000
,,
APC0205,L002799380NCPAA,330
APC0205,L002806896NCPAA,6309.3
apc0205,L002806897NCPAA,3000
APC0205,L002914716NCPAA,10000
APC0205,L003142004NCPAA,1488.6
APC0205,L003142005NCPAA,3000
,,
APC0206,L001698202NCPAA,1901.16
APC0206,L002053089NCPAA,240
APC0206,L002799378NCPAA,3000
,,
p 8056,,ventory Detai
22,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
APC0206,L002799379NCPAB,1381
APC0206,L002907225NCPAB,2000
APC0206,L002914905NCPAA,5086
APC0206,L0609247AA01,6500
,,
APC0207,41577X69-8927,29.4
APC0207,91577X92-395A,244.99
APC0207,91577X92-8927,87.98
APC0207,91577X92-9936,66.3
APC0207,91577X92-999K,180
APC0207,L001583835C46AA,60
APC0207,L00162055706HAA,62
APC0207,L00162055731EAA,182.04
APC0207,L00162055773DAA,146.7
,,
APC0208,L00162055788TAA,169.98
APC0208,L001620557CAMAA,48.08
APC0208,L001620557GSBAA,30
APC0208,L00162055906HAA,90.04
APC0208,L00162055931EAA,127.9
APC0208,L00162055963JAA,58.32
APC0208,L001620559HXWAA,10
,,
APC0209,L00162055988TAA,0
APC0209,L001620559CAMAA,33.1
APC0209,L001620559E03AA,95.5
APC0209,L001620559G32AA,31.2
APC0209,L001620559HXWAA,20.6
APC0209,L0620557AA0102F,90
APC0209,L0620557AA0164D,132.3
APC0209,L0620557AA0173D,115
APC0209,L0620557AA01E02,240
APC0209,L0620557AA01X07,0
,,
APC0210,L0620559AA0101F,0
apc0210,L0620559AA0102F,62
APC0210,L0620559AA0164D,63.5
APC0210,T35WCWHITE,41.2
apc0210,WYNGB3-119X,150.01
APC0210,WYNGB3-341M,197.86
APC0210,WYNGB3-395A,152
APC0210,WYNGB3-999K,150.04
,,
APC0211,L0698200AA01,600
APC0211,L0698203AA01,6050
APC0211,L0797678AA01,12900
APC0211,L0797679AA01,1500
,,
APC0212,L0654899AA01,7500
APC0212,L0797825AA01,4800
APC0212,L0806941AA01,5300
APC0212,L0806942AA01,2250
APC0212,L0806943AA01,2000
APC0212,L0806944AA01,4800
,,
p 8056,,ventory Detai
23,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
,,
APC0213,L002798842NCPAC,6000
APC0213,L0701143AA01,5000
APC0213,L0753466AA01,16000
APC0213,L0802979AA01,0
apc0213,L0802980AA01,4000
APC0213,L0802981AA01,5500
,,
APC0214,L001423285NCPAA,5000
APC0214,L001450016NCPAA,2000
APC0214,L001553609NCPAA,850
apc0214,L001614470NCPAA,1468
APC0214,L001676174NCPAA,6800
APC0214,L001676224NCPAA,1547
,,
APC0215,L003141998NCPAA,3400
APC0215,L003141999NCPAA,200
APC0215,L003142000NCPAA,8400
APC0215,L003142001NCPAA,4800
APC0215,L003142002NCPAA,18972
APC0215,L003142003NCPAA,15061
,,
APC0216,41577X69-110D,130.87
APC0216,91577X92-110D,264
APC0216,91577X92-341M,187.7
APC0216,L00162055976CAA,30.9
,,
APC0217,91577X92-119X,330.02
APC0217,91577X92-309X,47.1
APC0217,91577X92-313N,0
APC0217,N03425756033,120.26
,,
APC0218,91577X92-645D,17.1
APC0218,91577X92-834T,295.66
APC0218,L0620557AA0101F,215.02
apc0218,L0620557AA01X07,295.75
APC0218,L0620559AA01X07,212.24
,,
APC0219,L0749224AA01,111.79
APC0219,M15H60ATLBXEZ,90
APC0219,M15H63AWSB,240
,,
APC0220,WYNGB3-400C,58.74
APC0220,WYNGB3-645D,360
APC0220,WYNGB3-834T,230
APC0220,WYNGB3-9936,74.6
,,
APC0221,L0706490AA03,54000
APC0221,L0776538AA01,8000
,,
APC0222,L0753466AA01,32000
,,
APC0223,5CC-DF6SLSEP,93000
APC0223,L0649100AA01,15000
,,
p 8056,,ventory Detai
24,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
APC0223,L0649101AA01,11200
APC0223,L0676195AA01,5400
,,
APC0224,L002866833NCPAA,8400
APC0224,L0649100AA01,18000
APC0224,L0676165AA01,16000
,,
APC0225,L002171015NCPAA,16000
APC0225,L0706492AA02,24000
,,
APC0226,L001518304NCPAA,21000
APC0226,L002316235NCPAB,1500
APC0226,L0591424AA01,12000
APC0226,L0676168AA01,21000
APC0226,L0780891AA01,3750
,,
APC0227,255S5-184D,3064
APC0227,L002479502NCPAA,3800
APC0227,L002618780NCPAA,4500
,,
APC0228,291577X33-848,202.1
APC0228,91577X92-119X,30.8
APC0228,91577X92-309X,57.71
APC0228,91577X92-313N,162.8
APC0228,91577X92-341M,94.6
APC0228,91577X92-834T,91.26
APC0228,91577X92-8927,31.3
APC0228,WYNGB3-119X,63.9
APC0228,WYNGB3-341M,16.44
,,
APC0229,291577X33-848,21.1
APC0229,91577X92-9936,95.3
APC0229,L00162055788TAA,65.4
APC0229,L0620557AA0101F,347.3
APC0229,WYNGB3-119X,63.8
APC0229,WYNGB3-167A,63.8
APC0229,WYNGB3-313N,247
,,
APC0230,91577X92-834T,282
APC0230,L0620557AA01X07,554.28
APC0230,L0620559AA0101F,32.6
APC0230,L0620559AA01X07,93.2
APC0230,WYNGB3-395A,61.8
,,
APC0231,WRG16LBAA,11000
APC0231,WRG25LBAA,8500
,,
APC0232,L0676165AA01,40000
APC0232,L0676177AA01,6000
,,
APC0233,L002316235NCPAB,9000
APC0233,L002401089NCPAD,4000
,,
APC0234,170480,2000
,,
p 8056,,ventory Detai
25,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
APC0234,L002171015NCPAA,16000
APC0234,L0575409AA01,950
,,
APC0235,L0816049AA01GKA,72000
,,
APC0236,2232B910F00MA,4025
APC0236,L0736066AA01,1000
,,
APC0238,91577X92-110D,423.5
APC0238,91577X92-313N,63.2
APC0238,L00162055776CAA,251.3
APC0238,M15H63AWSB,58.4
APC0238,N03425756033,832
APC0238,WYNGB3-313N,27.8
,,
APC0239,91577X92-313N,392.24
APC0239,L00162055776CAA,58.74
APC0239,L0620559AA0101F,137.66
APC0239,N03425756033,58.86
APC0239,WYNGB3-119X,97.25
APC0239,WYNGB3-167A,506.6
APC0239,WYNGB3-309X,32.3
APC0239,WYNGB3-313N,97
,,
apc0240,91577X92-313N,1163.14
apc0240,91577X92-834T,233.4
apc0240,L00162055731EAA,30.9
apc0240,N03425756033,593.4
apc0240,T35WCWHITE,91.8
apc0240,WYNGB3-167A,162.5
,,
APC0303,L0572828AA03,15000
,,
APC0304,L002890610NCPAA,4200
APC0304,L0698200AA01,14400
APC0304,L0698203AA01,13200
,,
apc0401,L001506374LP2AA,6000
apc0401,L0709901AA06,0
,,
ASC03,L002921806HXWAA,42.241
,,
AUTOMATI,L001802195GKAAF,15
AUTOMATI,L001802195GKAAF,15
AUTOMATI,L001802195GKAAF,15
AUTOMATI,L001802195GKAAF,15
,,
BA53325,A173040EL4MM62,18
BA53325,A173040EL7MM,34
,,
BE53128,FR13CT20029A,220
be53128,FRRP6430,400
be53128,FRVP5648,240
BE53128,M1G4FJQZEEAA600R59,163
,,
p 8056,,ventory Detai
26,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
,,
BE53167,L003008745HXWAA,200
,,
be53172,FR13CT18023A,100
be53172,FR13CT20029A,100
be53172,FRRP6430,200
be53172,FRVP5648,200
,,
BE53598,L001529991GKYAG,20
BE53598,L001529991GKYAG,20
BE53598,L001529991GKYAG,20
BE53598,L001788853GKYAH,20
BE53598,L001788853GKYAH,20
BE53598,L001788853GKYAH,17
,,
BE5386,L001227417G15AC,60
,,
BE5393,FR13CT18023A,180
BE5393,FR13CT20029A,110
BE5393,FRVP5648,200
,,
Bodpatio,2232B910F00MA,3500
Bodpatio,255S5-184D,4596
Bodpatio,L001434100NCPAA,79200
Bodpatio,L001449870U52AA,26810
BODPATIO,L00168022006HAA,11
BODPATIO,L00168022806HAA,12
BODPATIO,L00168060364DAB,28
BODPATIO,L00168060864DAB,28
BODPATIO,L001680608GKAAB,28
Bodpatio,L001797262NCPAA,64000
BODPATIO,L0018018014DKAE,15
BODPATIO,L0018018014DKAE,15
BODPATIO,L0018018014DKAE,15
BODPATIO,L0018018014DKAE,15
BODPATIO,L0018018014DKAE,15
BODPATIO,L001801814G7TAE,12
BODPATIO,L0018018184DKAE,11
BODPATIO,L001801825G7TAE,12
BODPATIO,L0018021944DKAF,2
BODPATIO,L0018021944DKAG,14
BODPATIO,L0018021944DKAG,15
BODPATIO,L0018021944DKAG,15
BODPATIO,L0018021944DKAG,15
BODPATIO,L0018021944DKAG,15
BODPATIO,L001802195GKAAF,12
BODPATIO,L001802195GKAAF,15
BODPATIO,L001802511E02AE,15
BODPATIO,L001803013E02AF,10
BODPATIO,L001803013E02AF,18
BODPATIO,L001803608WSPAB,1
BODPATIO,L001803623WSPAB,3
Bodpatio,L002171015NCPAA,16000
bodpatio,L002298433GK1AC,1
,,
p 8056,,ventory Detai
27,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
Bodpatio,L002316236NCPAA,32400
Bodpatio,L002316951NCPAC,2880
BODPATIO,L002320879GKAAG,180
BODPATIO,L002323212GKAAG,137
BODPATIO,L002323868GKAAE,180
Bodpatio,L002401093NCPAA,5200
Bodpatio,L002479502NCPAA,19000
BODPATIO,L00248911711JAC,3
BODPATIO,L00248911711JAC,3
BODPATIO,L00248912866TAC,9
BODPATIO,L00248912966TAC,7
BODPATIO,L002816963CAWAE,2
BODPATIO,L002816963HG3AE,7
BODPATIO,L002816964HG3AC,3
BODPATIO,L002816965H32AD,6
BODPATIO,L002816965H32AD,8
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,6
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
,,
p 8056,,ventory Detai
28,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,10
BODPATIO,L002816965H32AD,16
BODPATIO,L002816966CAWAC,7
BODPATIO,L002904633WSPAC,1
BODPATIO,L002904634WSPAC,1
BODPATIO,L003277357H32AA,9
BODPATIO,L003843732CAWAA,10
BODPATIO,L003843733CAWAA,10
BODPATIO,L003843733CAWAA,10
BODPATIO,L003843733HG3AA,10
BODPATIO,L003843733HG3AA,10
BODPATIO,L003843734CAWAA,10
BODPATIO,L003843734CAWAA,10
BODPATIO,L003843734CAWAA,10
BODPATIO,L003843737CAWAA,10
BODPATIO,L003843737CAWAA,10
BODPATIO,L003843737H32AA,10
BODPATIO,L003843737H32AA,10
BODPATIO,L003843737H32AA,10
BODPATIO,L003844010CAWAA,10
BODPATIO,L003844010H32AA,10
BODPATIO,L003844010H32AA,10
BODPATIO,L003844010H32AA,10
BODPATIO,L003844011CAWAA,10
Bodpatio,L0449870AA0102F,3064
Bodpatio,L0449870AA0164D,2298
Bodpatio,L0571635AA01,30000
Bodpatio,L0592046AA01,108100
Bodpatio,L0639918AA01,4800
Bodpatio,L0649100AA01,12000
Bodpatio,L0676192AA01,18000
BODPATIO,L0677972AA0345D,25
BODPATIO,L0677972AA0345D,10
BODPATIO,L0677979AA03GKA,29
BODPATIO,L0678001AA03GKA,29
BODPATIO,L0678409AA05GKA,28
BODPATIO,L0678533AA05GKA,27
BODPATIO,L0678575AA06GKA,3
BODPATIO,L0680220AA05GKA,27
BODPATIO,L0680266AA06GKA,16
BODPATIO,L0680272AA0664D,28
BODPATIO,L0680553AA0345D,10
BODPATIO,L0680559AA03GKA,16
BODPATIO,L0680575AA03GKA,20
BODPATIO,L0682300AA0545D,13
BODPATIO,L0682300AA05GKA,23
Bodpatio,L0698195AA01,19200
Bodpatio,L0724597AA01,64000
Bodpatio,L0797260AA01,11200
Bodpatio,L0806941AA01,13600
Bodpatio,L0816049AA01GKA,24000
,,
CG2F,M2GPKD6NTAGP645D59,50
,,
p 8056,,ventory Detai
29,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
,,
CG4B,M1G3FJWSDLAA600R59,97.375
,,
CG4G,M2GPKD6NTAGP645D59,45.5
,,
CGBAJPAQ,255S5-184D,2166
cgbajpaq,L001788854GKYAI,30
CGBAJPAQ,L002323212GKAAG,48
CGBAJPAQ,L002618822NCPAA,6200
CGBAJPAQ,L002631314GKAAA,100
CGBAJPAQ,L002866832NCPAA,5136
CGBAJPAQ,L002890610NCPAA,1981
CGBAJPAQ,L0597009AA02,1927
CGBAJPAQ,L0676168AA01,6284
,,
CGCONTE2,L001788845GKYAI,4
cgconte2,L001788846GKYAJ,28
CGCONTE2,L001788846GKYAJ,2
cgconte2,L001788846GKYAJ,17
CGCONTE2,L001788849GKAAJ,24
CGCONTE2,L001788849GKAAJ,1
cgconte2,L002171666GV1AL,1
CGCONTE2,L002171673GKAAL,30
cgconte2,L002171728GD7AK,20
,,
CGSTAGE,19331412,4
CGSTAGE,19331412,5
CGSTAGE,19331412,5
CGSTAGE,19331412,5
CGSTAGE,19331412,4
CGSTAGE,19331412,5
CGSTAGE,19331412,5
CGSTAGE,19331412,2
CGSTAGE,85707664,5
CGSTAGE,86808509,5
CGSTAGE,86808509,5
CGSTAGE,86808576,4
CGSTAGE,L001115098G15AC,60
CGSTAGE,L001115098G15AC,60
CGSTAGE,L001227417G15AC,1
CGSTAGE,L001529982GKYAG,20
CGSTAGE,L001529982GKYAG,18
CGSTAGE,L001529982GKYAG,20
CGSTAGE,L001529982GKYAG,20
CGSTAGE,L001529982GKYAG,5
CGSTAGE,L001529988GKAAG,18
CGSTAGE,L001529988GKAAG,20
CGSTAGE,L001529988GKAAG,20
CGSTAGE,L001529988GKAAG,20
CGSTAGE,L001529988GKAAG,19
CGSTAGE,L001529988GKAAG,20
CGSTAGE,L001529988GKAAG,20
CGSTAGE,L001529988GKAAG,20
CGSTAGE,L001529991GKYAG,20
,,
p 8056,,ventory Detai
30,,
,,
,,
Location,Item Number,Qty On Hand
--------,------------------,------------
CGSTAGE,L001529991GKYAG,19
CGSTAGE,L001529991GKYAG,18
CGSTAGE,L001788695GKAAG,30
